id,name,genre,grade_int,rating,ascents_done_count,overhang,vertical,slab,crag_name
74680,Rock all over,Sport,550,0.75,8,1.0,0.0,1.0,Sjötorpsberget
43878,Vinleden,Sport,450,0.75,4,0.0,1.0,0.0,Häggsta
29439,Mosarmasse,Sport,600,0.75,4,0.0,1.0,1.0,Beatelund
49897,Wiwaxia,Sport,650,0.75,8,0.0,1.0,0.0,Ekoberget
96480,Maskinen,Sport,700,0.75,4,1.0,0.0,0.0,Träskberget
70745,Snoopy's crack,Sport,750,0.75,4,1.0,0.0,0.0,Häggsta
98042,På tunga grisfötter,Sport,600,0.75,4,0.0,0.0,1.0,Träskberget
64682,Det vilda i min bur,Sport,400,0.7368,19,1.0,0.0,1.0,Häggsta
71804,Fördomsfri,Sport,650,0.7333,15,0.0,1.0,0.0,Gåseborg
93585,En Sak Att Göra,Sport,850,0.7333,15,1.0,0.0,0.0,Träskberget
133679,Ha en fin flygtur,Sport,700,0.7273,11,1.0,0.0,1.0,Gåseborg
19803,Snoken,Sport,500,0.7222,90,0.0,1.0,0.0,Noret
75588,Utby 5an,Traditional,400,0.7143,7,0.0,1.0,0.0,Solberget
77307,Ransom,Sport,700,0.7143,14,1.0,0.0,0.0,Sjötorpsberget
95864,Ronin,Sport,550,0.7143,14,0.0,0.0,1.0,Ekoberget
57113,Hell,Sport,800,0.7143,7,1.0,0.0,0.0,Flaten
57098,Darling fascist bullyboy,Sport,650,0.7143,7,1.0,0.0,0.0,Flaten
42425,Rommel,Sport,750,0.7143,14,1.0,1.0,0.0,Gåseborg
39236,Bellman,Sport,750,0.7097,31,1.0,0.0,0.0,Flaten
245124,30 är det nya 40,Sport,500,0.7059,17,0.0,0.0,1.0,Träskberget
44238,Runda former,Sport,450,0.7059,68,1.0,0.0,1.0,Finnsvedsberget
42252,Agaton Sax,Sport,850,0.7,10,1.0,0.0,0.0,Flaten
252783,Pudelns kärna,Sport,300,0.7,10,0.0,0.0,1.0,Skevik
157777,Sjukskriven,Sport,550,0.6949,59,0.0,0.0,1.0,Örnberget
19788,Mats 29 upptäcker sin kropp,Sport,600,0.6941,85,1.0,0.0,1.0,Flaten
157903,Kobran,Sport,550,0.6923,13,0.0,0.0,1.0,Örnberget
82061,Nattugglan,Sport,400,0.6897,29,0.0,0.0,1.0,Ekoberget
42324,Mowgli,Sport,700,0.6875,16,1.0,0.0,0.0,Saharaväggen
18780,Pungsuell,Sport,700,0.6857,35,1.0,0.0,1.0,Sjötorpsberget
19807,Brown Sugar,Sport,550,0.6694,124,1.0,0.0,0.0,Nacka Kvarn
200922,Fallskärmsjägare,Sport,450,0.6667,3,0.0,0.0,1.0,Örnberget
284507,Bultlinje,Sport,650,0.6667,6,0.0,1.0,0.0,Träskberget
57123,Jordcirkus,Traditional,450,0.6667,9,0.0,1.0,0.0,Ekstubbeberget
181463,Camp Romsdal,Traditional,450,0.6667,3,0.0,1.0,0.0,Gåseborg
27459,Halvmelur,Traditional,500,0.6667,6,0.0,1.0,1.0,Kvarnviken
99994,Axellux,Traditional,380,0.6667,3,0.0,0.0,1.0,Beatelund
49961,Nisse Blixt,Sport,650,0.6667,9,1.0,0.0,0.0,Örnberget
250940,Lofoten nästa,Traditional,400,0.6667,3,0.0,0.0,1.0,Träskberget
45988,Moby Dick,Traditional,400,0.6667,3,0.0,0.0,1.0,Träskberget
212020,Orgier på personaltoaletten,Traditional,500,0.6667,6,1.0,0.0,1.0,Dyviksudd
57064,Pirelli,Sport,900,0.6667,3,1.0,0.0,0.0,Flaten
46009,Natt utan slut,Sport,900,0.6667,3,1.0,0.0,0.0,Träskberget
49937,Just nu,Sport,900,0.6667,6,1.0,0.0,0.0,Örnberget
42246,Kyss mich,Sport,950,0.6667,3,1.0,0.0,0.0,Noret
18788,Hundra år av ensamhet,Sport,650,0.6667,48,1.0,0.0,0.0,Nacka Kvarn
66885,McCloud,Sport,1100,0.6667,3,1.0,0.0,0.0,Flaten
49925,Grodan boll,Sport,650,0.6667,27,0.0,0.0,1.0,Örnberget
41810,Hard rock cafe,Sport,700,0.6531,49,1.0,0.0,1.0,Skevik
41137,Terroristen,Sport,700,0.6508,64,1.0,0.0,0.0,Örnberget
23632,Ett småkryps liv,Sport,800,0.6452,31,1.0,1.0,0.0,Noret
131099,Go to Hell,Sport,750,0.6429,14,1.0,0.0,0.0,Flaten
157460,Power rangers,Sport,650,0.6429,14,0.0,0.0,1.0,Örnberget
247331,Stockholmsalpinism,Sport,275,0.6364,11,0.0,0.0,1.0,Träskberget
42256,Liten och grym,Sport,850,0.6364,11,1.0,0.0,0.0,Flaten
19792,Tudor,Sport,650,0.6316,38,1.0,0.0,0.0,Gåseborg
44234,Café Opera ,Sport,650,0.625,8,1.0,1.0,0.0,Skevik
151987,Dubbeldäckare,Sport,550,0.6222,45,0.0,1.0,1.0,Örnberget
40440,Den breve Hugo,Sport,600,0.6176,102,1.0,0.0,0.0,Örnberget
30115,Blitz,Sport,500,0.6171,176,1.0,0.0,0.0,Gåseborg
29522,Baretta,Sport,1000,0.6129,31,1.0,0.0,0.0,Flaten
19927,Flyglottan,Sport,650,0.6087,23,1.0,0.0,0.0,Gåseborg
300264,Folkfest Direktinsteg,Sport,380,0.6071,28,1.0,0.0,0.0,Henriksdal
21386,Fotografen har en stor apparat,Sport,450,0.604,101,0.0,0.0,1.0,Ekoberget
91902,Leopard,Sport,850,0.6,5,1.0,0.0,1.0,Gåseborg
63263,Krakatau,Sport,800,0.6,5,1.0,0.0,0.0,Törnskogsklippan
45977,Knytkalas,Sport,800,0.6,10,1.0,0.0,0.0,Saharaväggen
19724,Ve och fasa,Sport,650,0.6,5,1.0,0.0,1.0,Anneberg
40608,Ft Molly nu fetare,Sport,550,0.6,5,0.0,1.0,0.0,Älvnäs
63266,Foxy Lady,Sport,550,0.6,25,1.0,0.0,0.0,Törnskogsklippan
11008,Columbo,Sport,1000,0.6,25,1.0,0.0,0.0,Flaten
169178,Drax,Sport,900,0.6,5,1.0,0.0,0.0,Dyviksudd
252343,Gubbhöfter II: The glorious adventure continues,Sport,500,0.6,10,0.0,0.0,1.0,Träskberget
49962,Gambit,Sport,600,0.6,5,1.0,0.0,0.0,Örnberget
41426,Längsta leden,Sport,500,0.6,30,1.0,0.0,1.0,Münchenbryggeriet
65141,Bröstutställning,Sport,550,0.5968,62,1.0,0.0,0.0,Sjötorpsberget
92399,Ahlgrens pygmeer,Sport,380,0.5882,17,0.0,0.0,1.0,Dödskalleberget
57108,Två krux,Sport,600,0.5882,34,0.0,1.0,0.0,Flaten
59965,D'evenin' showah,Traditional,200,0.5833,12,0.0,0.0,1.0,Träskberget
56749,Candyland,Sport,400,0.582,189,0.0,0.0,1.0,Örnberget
124738,Blå Lotus,Sport,550,0.5778,45,0.0,0.0,1.0,Finnsvedsberget
300271,Mördargrävlingen,Sport,600,0.5714,28,1.0,0.0,0.0,Henriksdal
41093,Kaksi,Sport,800,0.5714,14,1.0,1.0,0.0,Noret
93118,Namnlös,Partially bolted,400,0.5714,7,0.0,0.0,1.0,Ekoberget
45923,General,Traditional,380,0.5714,7,0.0,1.0,0.0,Noret
28698,Bates motel,Sport,700,0.5714,36,1.0,0.0,0.0,Skevik
28693,Ryska fakulteten,Sport,800,0.5652,23,1.0,0.0,0.0,Skevik
41487,Publikfriaren,Sport,400,0.5625,32,0.0,1.0,1.0,Kanalklippan
19798,Magnesia Carbonara,Sport,600,0.56,50,0.0,1.0,0.0,Skevik
49949,Blötkaken,Sport,550,0.5556,36,0.0,1.0,0.0,Örnberget
82062,Morgonhönan,Sport,400,0.5556,9,0.0,0.0,1.0,Ekoberget
43195,Isaxel ,Sport,800,0.5556,9,1.0,0.0,1.0,Gåseborg
56750,Verklighet,Sport,600,0.5493,143,1.0,0.0,0.0,Örnberget
62574,Plattan i mattan,Sport,650,0.5484,31,1.0,0.0,0.0,Örnberget
21175,Voodoo,Sport,800,0.5455,33,1.0,0.0,0.0,Skevik
41813,Imperiet,Sport,700,0.5424,60,1.0,0.0,0.0,Örnberget
19806,Ekoturism,Sport,600,0.5397,64,0.0,0.0,1.0,Ekoberget
19702,Land of broken dreams,Sport,650,0.5385,26,1.0,0.0,0.0,Beatelund
19805,Babba Bitch,Sport,600,0.5385,13,1.0,0.0,1.0,Münchenbryggeriet
40056,Sjöjungfrun,Sport,400,0.5333,30,1.0,0.0,0.0,Finnsvedsberget
57085,Hej och hå,Sport,380,0.5333,75,0.0,1.0,0.0,Flaten
157654,Gränslös färdsel,Sport,275,0.5313,32,0.0,0.0,1.0,Örnberget
49932,Don't be late,Sport,750,0.5294,17,1.0,0.0,0.0,Örnberget
41486,Kanalen (till hyllan),Sport,400,0.5294,17,0.0,1.0,0.0,Kanalklippan
42326,Aerosion,Sport,650,0.5238,21,1.0,0.0,0.0,Gåseborg
29405,Blind,Sport,900,0.5238,21,1.0,0.0,0.0,Nacka Kvarn
151548,En våt överraskning,Sport,400,0.5217,69,0.0,1.0,0.0,Flaten
19690,Partaj,Sport,700,0.5217,23,1.0,0.0,0.0,Nacka Kvarn
42329,På gång,Sport,650,0.5192,52,1.0,0.0,0.0,Flaten
75947,Med buken i vädret,Sport,450,0.5175,114,0.0,1.0,0.0,Örnberget
29406,Lutande tornet,Sport,700,0.5161,32,1.0,0.0,0.0,Nacka Kvarn
19785,Ola,Sport,600,0.5,10,1.0,0.0,1.0,Kyrkviksklippan
19926,Buffy direkt,Sport,750,0.5,4,1.0,0.0,0.0,Nacka Kvarn
169292,Ödets makt,Sport,650,0.5,4,1.0,0.0,0.0,Noret
96873,Scaramanga,Sport,1000,0.5,2,1.0,0.0,0.0,Träskberget
247330,Sprickan,Traditional,300,0.5,8,0.0,0.0,1.0,Träskberget
63195,Rose Garden,Sport,300,0.5,42,0.0,0.0,1.0,Sjötorpsberget
42999,Russels paradox,Traditional,600,0.5,2,1.0,1.0,0.0,Häggsta
65305,Pierres travers,Traditional,300,0.5,6,0.0,0.0,1.0,Häggsta
47220,Stoppa in produkter,Traditional,350,0.5,2,0.0,0.0,1.0,Gritstoneberget
65306,Direkta Pierre,Traditional,380,0.5,2,0.0,0.0,1.0,Häggsta
65312,Sjuan,Traditional,100,0.5,28,0.0,1.0,1.0,Häggsta
245792,"Rutten tall, seg Grahn",Sport,750,0.5,2,1.0,0.0,0.0,Törnskogsklippan
123516,Åskbollen,Sport,650,0.5,2,1.0,1.0,0.0,Älvnäs
74640,Stäppvargen,Traditional,300,0.5,6,0.0,0.0,1.0,Gritstoneberget
51387,Knep och knåp,Sport,800,0.5,4,1.0,0.0,0.0,Brakmaren
259983,Chutima,Sport,600,0.5,2,1.0,0.0,0.0,Brakmaren
19708,California camping,Sport,700,0.5,6,1.0,0.0,0.0,Älvnäs
61133,Dagsländan,Sport,600,0.5,2,1.0,0.0,0.0,Solberget
45986,Murder in reverse,Sport,300,0.5,10,0.0,0.0,1.0,Träskberget
300425,Van Gils,Sport,750,0.5,2,1.0,0.0,0.0,Henriksdal
134657,Nyp Mig!,Sport,700,0.5,2,0.0,1.0,0.0,Törnskogsklippan
169181,Green Hornet,Sport,900,0.5,2,1.0,0.0,0.0,Dyviksudd
44240,För forna klätterfantaster,Sport,380,0.5,130,0.0,0.0,1.0,Ekoberget
99993,Sponken,Partially bolted,400,0.5,4,0.0,0.0,1.0,Beatelund
49901,Sannolikheten,Traditional,450,0.5,2,0.0,0.0,1.0,Ekoberget
200905,Touching the void,Sport,600,0.5,6,0.0,0.0,1.0,Örnberget
24026,Knutby,Sport,900,0.5,4,1.0,0.0,0.0,Anneberg
41914,Rosé Complé,Sport,650,0.5,2,0.0,1.0,0.0,Dyviksudd
42385,Apocalyps,Traditional,550,0.5,4,0.0,1.0,0.0,Dyviksudd
135052,Radiostyrda bilar,Traditional,400,0.5,2,0.0,1.0,0.0,Ekstubbeberget
147264,Inga vargar jagar mig,Traditional,850,0.5,2,1.0,0.0,0.0,Dyviksudd
226443,Skola - arbete - död,Sport,650,0.5,2,1.0,0.0,0.0,Dyviksudd
64511,Slacker,Traditional,500,0.5,2,0.0,0.0,1.0,"Ekholmsnäs, Stockholm"
226444,Adventisten,Sport,600,0.5,2,1.0,0.0,0.0,Dyviksudd
126953,Titanic,Sport,700,0.5,4,1.0,0.0,0.0,Münchenbryggeriet
62575,I grevens tid,Sport,750,0.5,2,0.0,1.0,0.0,Örnberget
296090,Pickespricke,Sport,650,0.5,2,1.0,0.0,0.0,Sjötorpsberget
45819,Indianerna kommer,Sport,700,0.5,2,1.0,0.0,0.0,Dödskalleberget
126959,Boss variant,Sport,850,0.5,2,1.0,0.0,0.0,Henriksdal
300248,Folkfest,Sport,300,0.5,22,1.0,0.0,0.0,Henriksdal
41461,Nattens väktare,Traditional,500,0.5,2,1.0,0.0,0.0,Örnberget
118316,Cabragg,Sport,450,0.5,2,0.0,0.0,1.0,Beatelund
29408,Nacka kvarn,Sport,600,0.5,49,1.0,0.0,0.0,Nacka Kvarn
57061,Purimax,Sport,750,0.5,6,1.0,0.0,0.0,Flaten
137442,Broken Leeper,Traditional,400,0.5,15,0.0,1.0,0.0,Gåseborg
57075,Bond,Sport,1050,0.5,8,1.0,0.0,0.0,Flaten
57106,Okändis,Sport,500,0.5,60,1.0,0.0,0.0,Flaten
57105,Massa vax,Sport,650,0.5,6,1.0,0.0,0.0,Flaten
135467,Ni gjorde det möjligt,Sport,600,0.5,8,1.0,0.0,0.0,Flaten
57097,Flugor på trumpeten,Traditional,400,0.5,18,0.0,1.0,0.0,Flaten
57089,På kanten,Sport,700,0.5,2,1.0,0.0,0.0,Flaten
44247,Rovdjuret,Sport,950,0.5,10,0.0,1.0,0.0,Skevik
44246,Ökad Sumo,Sport,1000,0.5,10,1.0,0.0,0.0,Flaten
57111,Helldriver,Sport,950,0.5,2,1.0,0.0,0.0,Flaten
57073,Små rosa moln,Sport,1150,0.5,4,1.0,0.0,0.0,Flaten
21220,Underarmsufo,Sport,600,0.4954,110,1.0,0.0,0.0,Örnberget
49960,Fluxus,Sport,500,0.4894,47,1.0,0.0,0.0,Örnberget
19704,Mr Grotesh,Sport,700,0.4839,31,1.0,0.0,0.0,Sjötorpsberget
33481,Messerschmitt,Sport,750,0.48,25,1.0,0.0,1.0,Gåseborg
251432,City of rocks,Sport,450,0.4762,21,1.0,0.0,0.0,Sjötorpsberget
64684,Fyran,Traditional,275,0.4762,21,0.0,0.0,1.0,Häggsta
21176,Nattsudd,Sport,800,0.4762,44,1.0,0.0,0.0,Skevik
45983,Ett noll ett,Sport,600,0.4737,19,0.0,1.0,0.0,Saharaväggen
91498,Crack till folket,Sport,400,0.4706,34,1.0,0.0,1.0,Noret
43210,My Fair Lady ,Sport,750,0.4706,17,1.0,0.0,0.0,Nacka Kvarn
57069,Klick,Sport,850,0.4706,17,1.0,0.0,0.0,Flaten
157657,Sanslös yrsel,Sport,300,0.4694,49,0.0,0.0,1.0,Örnberget
156512,Irrbloss,Sport,380,0.4638,69,0.0,0.0,1.0,Örnberget
37194,Grands gorillas,Sport,500,0.4615,143,1.0,0.0,0.0,Örnberget
59964,Treochenhalven,Traditional,200,0.4615,13,0.0,0.0,1.0,Häggsta
19714,Auktion direkt,Sport,700,0.4595,37,1.0,0.0,0.0,Nacka Kvarn
65466,Svart magi,Sport,450,0.4571,35,0.0,0.0,1.0,Noret
156513,Karate Kid,Sport,650,0.4545,33,0.0,0.0,1.0,Örnberget
42260,Ingen överhängande fara,Sport,750,0.4528,53,1.0,0.0,0.0,Örnberget
67953,Ett Äckel,Sport,550,0.4444,18,0.0,0.0,1.0,Sjötorpsberget
137515,Ny led,Sport,500,0.4444,9,0.0,0.0,1.0,Ekoberget
124739,Resan till Ulliga bergen,Sport,450,0.4444,9,0.0,0.0,1.0,Finnsvedsberget
42328,Turen och,Sport,650,0.4419,43,1.0,0.0,0.0,Flaten
41905,Lätta,Sport,650,0.44,25,1.0,0.0,0.0,Örnberget
49929,Tre pinnar,Sport,500,0.4384,73,0.0,0.0,1.0,Örnberget
300278,Björn Borg,Sport,600,0.4375,16,1.0,0.0,0.0,Henriksdal
70887,Fröken flak,Sport,500,0.434,53,0.0,1.0,0.0,Sjötorpsberget
37191,Diktator,Sport,500,0.4337,83,1.0,0.0,1.0,Gåseborg
200923,Eskapism,Sport,300,0.4286,7,0.0,0.0,1.0,Örnberget
19834,Håll käften båtnisse,Sport,550,0.4286,14,0.0,1.0,1.0,Kanalklippan
45903,Diagonalen,Traditional,300,0.4286,7,0.0,0.0,1.0,Noret
42251,Hog Farm,Sport,750,0.4286,14,1.0,1.0,0.0,Gåseborg
57071,Mannen från U.N.C.L.E,Sport,1050,0.4286,7,1.0,1.0,0.0,Flaten
65759,Dåligt 9-månadersresultat,Sport,400,0.425,40,1.0,0.0,0.0,Sjötorpsberget
39254,Kurtan,Sport,550,0.4211,19,0.0,1.0,0.0,Flaten
45920,Isbiten,Sport,380,0.4189,75,0.0,0.0,1.0,Noret
26869,Klart ball,Sport,900,0.4167,12,1.0,0.0,0.0,Anneberg
131163,Istället för bouldering,Sport,600,0.4091,22,1.0,0.0,0.0,Törnskogsklippan
90626,Gammelgäddan,Sport,450,0.4038,52,0.0,0.0,1.0,Dödskalleberget
57095,Trädet,Sport,500,0.4028,72,1.0,0.0,0.0,Flaten
57125,Tunna sprickan,Sport,550,0.4,15,1.0,0.0,0.0,Ekstubbeberget
65207,Solskensleden,Traditional,300,0.4,5,0.0,0.0,1.0,Häggsta
96686,En liten Hitler,Sport,800,0.4,10,1.0,0.0,0.0,Gåseborg
45984,Bättre än boule,Sport,550,0.4,10,1.0,1.0,0.0,Saharaväggen
59963,Trean,Traditional,200,0.4,15,0.0,0.0,1.0,Häggsta
29440,Plonk.nu,Sport,900,0.4,5,1.0,0.0,0.0,Beatelund
119935,"Herr Dewalt, skogen och jag",Sport,550,0.4,10,1.0,0.0,0.0,Törnskogsklippan
39252,Ännu en tur,Sport,600,0.4,25,1.0,0.0,0.0,Flaten
39253,Konvoj,Sport,550,0.4,21,1.0,0.0,0.0,Gåseborg
57092,Våra är dessutom snyggare,Sport,500,0.4,40,1.0,0.0,0.0,Flaten
205783,Cecys led,Sport,380,0.3958,48,0.0,1.0,0.0,Flaten
206755,Granarna faller som furor,Sport,300,0.3913,23,0.0,0.0,1.0,Flaten
59966,Ekleden,Partially bolted,100,0.3889,18,0.0,0.0,1.0,Häggsta
105025,Grov portion,Traditional,300,0.3846,13,0.0,0.0,1.0,Noret
96486,Mr Kidd,Sport,900,0.3846,13,1.0,0.0,0.0,Träskberget
40820,Pick pocket,Sport,500,0.3846,26,0.0,1.0,0.0,Kanalklippan
70761,Ge fan i mig,Sport,750,0.3846,13,1.0,0.0,0.0,Träskberget
19707,Obelix,Sport,700,0.381,21,1.0,0.0,0.0,Nacka Kvarn
64676,Gillis insteg,Traditional,380,0.375,8,0.0,0.0,1.0,Häggsta
19740,Daniellas Babygym,Sport,600,0.375,9,1.0,0.0,0.0,Älvnäs
41569,Apa i bur,Sport,300,0.375,88,0.0,1.0,0.0,Kanalklippan
57090,Kortis,Sport,550,0.375,8,1.0,0.0,0.0,Flaten
25697,Crimp It,Sport,900,0.3636,11,1.0,0.0,0.0,Anneberg
47219,Amandas lov,Traditional,200,0.3636,11,0.0,0.0,1.0,Gritstoneberget
42304,Propaganda,Sport,700,0.3636,23,1.0,0.0,0.0,Gåseborg
300436,Tsar,Sport,700,0.3636,11,1.0,0.0,0.0,Henriksdal
123495,Salta katten,Sport,450,0.3636,11,0.0,1.0,0.0,Münchenbryggeriet
52027,Mr Twister,Sport,550,0.36,25,1.0,0.0,0.0,Sjötorpsberget
40913,Fusk,Sport,500,0.3571,29,0.0,1.0,1.0,Noret
40774,Styrman stake,Sport,500,0.3571,14,0.0,1.0,0.0,Kanalklippan
49890,Nedkomsten,Sport,380,0.3523,88,0.0,0.0,1.0,Ekoberget
156510,Inget kalas utan kras,Sport,300,0.3467,75,0.0,0.0,1.0,Örnberget
91499,Oväntad linje,Sport,550,0.3462,26,0.0,1.0,0.0,Noret
300283,ACO,Sport,500,0.3448,29,1.0,0.0,0.0,Henriksdal
128303,Hög avkastning,Sport,450,0.3448,29,0.0,0.0,1.0,Ekstubbeberget
19719,Håll i dig,Sport,650,0.3448,29,1.0,0.0,0.0,Beatelund
26878,1:an,Sport,400,0.3429,35,0.0,1.0,1.0,Anneberg
96683,Törnrosa,Sport,380,0.3393,112,0.0,0.0,1.0,Gåseborg
90624,Ahlgrens bilar,Sport,500,0.339,59,0.0,0.0,1.0,Dödskalleberget
27381,Nöff Nöff,Sport,650,0.3333,3,1.0,0.0,0.0,Kyrkviksklippan
75428,Mayday,Traditional,380,0.3333,3,0.0,1.0,0.0,Solberget
42436,Kort och gott,Sport,500,0.3333,3,1.0,0.0,0.0,Ekstubbeberget
45916,Morsan,Sport,700,0.3333,3,1.0,0.0,0.0,Noret
51386,499,Sport,850,0.3333,3,1.0,0.0,0.0,Brakmaren
45991,Ismael,Traditional,450,0.3333,3,0.0,0.0,1.0,Träskberget
94091,Yggdrasil,Sport,600,0.3333,9,0.0,0.0,1.0,Ekoberget
90548,Den joggande myran,Traditional,380,0.3333,3,0.0,0.0,1.0,Gritstoneberget
57110,T-röd,Sport,850,0.3333,3,1.0,0.0,0.0,Flaten
80836,Stämborgarmärket,Sport,380,0.3333,75,0.0,0.0,1.0,Ekoberget
41974,Nya tomater,Sport,750,0.3333,3,1.0,0.0,0.0,Älvnäs
45924,Tissel tassel,Sport,500,0.3333,45,0.0,1.0,0.0,Noret
51542,Direktus,Sport,900,0.3333,3,1.0,0.0,0.0,Nacka Kvarn
107253,Långt ned i halsen,Sport,550,0.3333,3,0.0,1.0,0.0,Ekstubbeberget
109567,Honky Tonk Woman,Traditional,380,0.3333,3,0.0,1.0,0.0,Solberget
184809,Pokemon Go,Sport,550,0.3333,18,0.0,0.0,1.0,Örnberget
97333,Ljusstrålen,Sport,800,0.3333,3,1.0,0.0,0.0,Gåseborg
73422,De vises sten,Sport,400,0.3333,3,0.0,1.0,0.0,Häggsta
65729,Sponsrad av kapitalet,Sport,600,0.3226,31,1.0,0.0,0.0,Törnskogsklippan
46214,Mittsund express,Sport,380,0.32,25,1.0,1.0,0.0,Kanalklippan
74295,Dieder,Sport,300,0.3125,48,0.0,1.0,0.0,Sjötorpsberget
57059,"Mats 29, direkt",Sport,700,0.3125,16,1.0,0.0,0.0,Flaten
96545,Prinsen,Sport,550,0.3103,29,0.0,0.0,1.0,Gåseborg
42438,Armar uppåt sträck,Sport,300,0.3,50,0.0,1.0,0.0,Ekstubbeberget
94453,Dieder,Partially bolted,450,0.3,10,0.0,0.0,1.0,Gåseborg
146141,Wall Hall,Partially bolted,400,0.3,20,0.0,0.0,1.0,Gåseborg
21657,Miraculix,Sport,450,0.3,40,1.0,0.0,0.0,Nacka Kvarn
45901,Medlut,Sport,400,0.2982,58,0.0,0.0,1.0,Noret
65606,Nalle Puh,Traditional,300,0.2917,24,0.0,0.0,1.0,Örnberget
57094,Ljuset,Sport,700,0.2857,21,1.0,0.0,0.0,Flaten
40047,Ada,Sport,450,0.2857,35,1.0,0.0,1.0,Finnsvedsberget
41837,Bimbo,Sport,600,0.2857,15,0.0,1.0,0.0,Gåseborg
99268,Rampfebern,Traditional,550,0.2857,7,0.0,1.0,0.0,Häggsta
43179,Hemliga vägar,Sport,900,0.2857,7,1.0,0.0,0.0,Träskberget
40535,Likstel,Sport,550,0.2857,15,0.0,1.0,0.0,Gåseborg
42437,Sprickan,Sport,400,0.2821,39,1.0,0.0,0.0,Ekstubbeberget
144527,Bonnie,Sport,200,0.28,25,0.0,0.0,1.0,Häggsta
272131,Rising star,Sport,500,0.2778,18,1.0,0.0,0.0,Saharaväggen
19761,Gör mig till kung,Sport,380,0.2727,11,1.0,0.0,0.0,Finnsvedsberget
58162,Rampen,Traditional,200,0.2727,22,0.0,0.0,1.0,Häggsta
40964,Linnea,Sport,450,0.2667,15,0.0,1.0,0.0,Münchenbryggeriet
29409,Sjätte juni,Traditional,380,0.2667,15,1.0,0.0,0.0,Nacka Kvarn
26879,2:an,Sport,550,0.2667,15,0.0,1.0,0.0,Anneberg
65728,Gäckande linjen,Sport,750,0.2667,15,1.0,0.0,0.0,Törnskogsklippan
67330,Glöm din dröm,Sport,500,0.2549,51,1.0,0.0,0.0,Sjötorpsberget
32284,Oturen,Sport,650,0.25,28,1.0,0.0,0.0,Flaten
43138,Fåfängligheten,Traditional,550,0.25,4,0.0,1.0,0.0,Häggsta
57104,Massa vax direct,Sport,800,0.25,4,1.0,0.0,0.0,Flaten
176005,Solnedgången vänster,Traditional,300,0.25,4,0.0,1.0,0.0,Gåseborg
133633,Vit drake,Sport,200,0.25,24,0.0,0.0,1.0,Flaten
42431,Vesslan,Sport,500,0.25,8,1.0,0.0,0.0,Ekstubbeberget
39259,Skicka,Sport,450,0.25,8,1.0,0.0,0.0,Älvnäs
57107,Läsvärt,Sport,550,0.25,12,1.0,0.0,0.0,Flaten
184832,TNT,Sport,550,0.25,24,0.0,1.0,0.0,Örnberget
45820,En skänk från ovan,Traditional,380,0.25,4,0.0,1.0,0.0,Dödskalleberget
65311,Direkta Palmsöndagsleden,Traditional,100,0.25,4,0.0,0.0,1.0,Häggsta
18775,Bamse,Sport,800,0.25,12,1.0,0.0,0.0,Älvnäs
57074,Cannon,Sport,1050,0.25,4,1.0,0.0,0.0,Flaten
27460,Korsfest,Sport,650,0.25,4,1.0,0.0,0.0,Kvarnviken
41059,Stockholm sightseeing,Sport,400,0.2381,42,0.0,1.0,0.0,Kanalklippan
206756,Falukorvsfantasten,Sport,300,0.234,47,0.0,0.0,1.0,Flaten
156511,Kråkan Krax,Sport,300,0.234,47,0.0,0.0,1.0,Örnberget
28569,Uppkomsten,Sport,450,0.2321,56,0.0,0.0,1.0,Ekoberget
29427,Asterix,Sport,900,0.2308,13,1.0,0.0,0.0,Nacka Kvarn
18782,750 år,Sport,700,0.2308,13,1.0,0.0,1.0,Münchenbryggeriet
29413,Jag ber om ursäkt och tar tillbaka min FA,Sport,100,0.2308,13,0.0,0.0,1.0,Nacka Kvarn
42435,Skicka mer godis,Sport,380,0.2277,101,0.0,1.0,1.0,Gåseborg
58160,Direktrampen,Traditional,150,0.2222,18,0.0,0.0,1.0,Häggsta
64675,Gillis platta,Traditional,275,0.2222,9,0.0,0.0,1.0,Häggsta
37188,Mylingen,Sport,500,0.2222,81,1.0,1.0,0.0,Skevik
18787,Inget för frökenfingrar,Sport,650,0.2222,9,1.0,0.0,0.0,Ekstubbeberget
40404,Pangea,Sport,600,0.2222,18,1.0,0.0,1.0,Ekoberget
41505,Helt galen,Sport,380,0.2222,63,0.0,1.0,0.0,Kanalklippan
40063,Nytursmonstret,Sport,400,0.2188,32,0.0,1.0,0.0,Münchenbryggeriet
64673,Bilbos arête,Partially bolted,300,0.2143,28,0.0,0.0,1.0,Häggsta
41111,Draken,Sport,400,0.2143,57,0.0,0.0,1.0,Gåseborg
41063,Topaz,Sport,400,0.2059,34,0.0,1.0,0.0,Münchenbryggeriet
96685,Tonys project,Sport,600,0.2,5,1.0,0.0,0.0,Gåseborg
45922,Svåra diedret,Sport,900,0.2,5,0.0,1.0,0.0,Noret
42282,Onyx,Sport,750,0.2,10,1.0,0.0,0.0,Flaten
42301,Altermaan,Sport,750,0.2,5,1.0,0.0,0.0,Noret
27457,Ants Crack,Traditional,450,0.2,5,0.0,0.0,1.0,Kvarnviken
40370,Krucifix,Sport,650,0.2,10,1.0,0.0,0.0,Nacka Kvarn
300458,Samba,Sport,300,0.2,30,0.0,1.0,1.0,Henriksdal
41497,Dumma leden,Sport,400,0.2,25,0.0,1.0,0.0,Münchenbryggeriet
